"CustomerID";"CustomerNumber";"FirstName";"LastName";"DateOfBirth";"NominatedStore"
1986;"C3427Bris";"Yanni";"Del";"1997-10-05";2
1987;"C3429Bris";"Pee";"Shen-Han";"1986-08-27";2
1988;"C3430Bris";"Shan";"Khanna";"1991-10-05";2
1989;"C3432Bris";"Chung";"Leung";"1959-11-19";2
1990;"C3435Bris";"Waleed";"Narang";"1963-05-27";2
1991;"C3436Bris";"Anthony";"Subagio";"1960-12-08";2
1992;"C3437Bris";"David";"Por";"1973-12-19";2
1993;"C3438Bris";"Jeffrey";"Gelfand";"1955-01-22";2
1994;"C3439Bris";"Benny";"Chen";"1951-12-08";2
1995;"C3441Bris";"Matthew";"Ting";"1990-03-18";2
1996;"C3449Bris";"John";"Wah";"1999-02-13";2
1997;"C3453Bris";"Pik";"Cameron";"1987-05-16";2
1998;"C3456Bris";"Julian";"Arjun";"1986-07-12";2
1999;"C3457Bris";"King";"Malo";"1961-10-24";2
2000;"C3458Bris";"Matthew";"Shi";"1991-06-20";2
2001;"C3459Bris";"Pik";"Kang";"1967-02-04";2
2002;"C345Bris";"Woo-Jung";"Chhenh";"1980-09-22";2
2003;"C3460Bris";"Carl";"Ji";"1954-03-14";2
2004;"C3461Bris";"Duo";"Xu";"1979-02-23";2
2005;"C3462Bris";"Emily";"Huang";"1978-03-29";2
2006;"C3464Bris";"Julian";"Cheng";"1997-10-23";2
2007;"C3465Bris";"Julian";"Green";"1969-06-06";2
2008;"C3466Bris";"Kim";"Ng";"1994-09-27";2
2009;"C3469Bris";"Stephen";"Yang";"1968-04-28";2
2010;"C3472Bris";"David";"Isaac";"1957-10-31";2
2011;"C3476Bris";"James";"Liao";"1979-12-03";2
2012;"C3477Bris";"Matthew";"Nensi";"1973-05-13";2
2013;"C3480Bris";"John";"Man-Wai";"1949-04-26";2
2014;"C3482Bris";"Chao";"Bello";"1970-02-09";2
2015;"C3483Bris";"Anne";"Chen";"1954-10-06";2
2016;"C3485Bris";"Renji";"Xu";"1992-12-29";2
2017;"C3488Bris";"Kian";"Holmes";"1985-05-21";2
2018;"C3489Bris";"Chengyang";"Chong";"1956-08-05";2
2019;"C3490Bris";"Nguyen";"Saha";"1966-10-27";2
2020;"C3491Bris";"Wan";"Sarah";"1960-10-28";2
2021;"C3492Bris";"Lia";"Tehan";"1956-01-03";2
2022;"C3494Bris";"Shee";"Wayne";"1957-12-16";2
2023;"C349Bris";"Jarrod";"Chhenh";"1992-08-24";2
2024;"C3502Bris";"Fiona";"Michael";"1958-08-14";2
2025;"C3506Bris";"Pearl";"Colin";"1953-12-12";2
2026;"C3509Bris";"Yossef";"Thornton";"1952-12-24";2
2027;"C3510Bris";"Glen";"Law";"1970-12-19";2
2028;"C3511Bris";"Arun";"de";"1965-09-05";2
2029;"C3512Bris";"Li";"Tong";"1999-02-05";2
2030;"C3513Bris";"Lily";"Li";"1963-08-25";2
2031;"C3514Bris";"Vithusha";"Martinez";"1951-03-01";2
2032;"C3515Bris";"Vivian";"Tsun-To";"1995-05-20";2
2033;"C3517Bris";"Kwong";"Ting";"1953-06-14";2
2034;"C3518Bris";"Mario";"Pui";"1971-10-16";2
2035;"C3519Bris";"Ying";"Hong";"1957-03-17";2
2036;"C3522Bris";"Xiaojia";"Chi-Nga";"1972-12-22";2
2037;"C3525Bris";"Yue";"Ho";"1959-08-18";2
2038;"C3529Bris";"Benjamin";"Fraser";"1987-05-20";2
2039;"C352Bris";"Lewis";"Cheung";"1973-04-01";2
2040;"C3530Bris";"Oi";"Michaelidis";"1978-10-26";2
2041;"C3533Bris";"Dewi";"Nath";"1982-11-18";2
2042;"C3535Bris";"Debbie";"Fraser";"1993-05-10";2
2043;"C3536Bris";"Henny";"Musa";"1954-09-11";2
2044;"C3538Bris";"Catherine";"";"1984-05-12";2
2045;"C353Bris";"Warren";"Chia";"1963-11-23";2
2046;"C3541Bris";"Jenny";"Renato";"1985-11-20";2
2047;"C3542Bris";"Wei";"Naseer";"1991-02-25";2
2048;"C3543Bris";"Angela";"Pong";"1973-07-09";2
2049;"C3544Bris";"Li";"Chi";"1988-04-16";2
2050;"C3545Bris";"Paul";"Ochoa";"1977-04-20";2
2051;"C3547Bris";"Elisa";"Wong";"1962-05-01";2
2052;"C354Bris";"Wei";"Cheng";"1970-03-30";2
2053;"C3555Bris";"Chang";"Toma";"1982-08-19";2
2054;"C3559Bris";"Chia";"Sargent";"1997-09-16";2
2055;"C355Bris";"Fizzah";"Chien";"1954-09-26";2
2056;"C3562Bris";"Thao";"Mall";"1999-07-12";2
2057;"C3563Bris";"Anthony";"Junior";"1961-03-13";2
2058;"C3564Bris";"Fangren";"Xu";"1950-11-23";2
2059;"C3565Bris";"Lu";"Beling";"1994-02-11";2
2060;"C3566Bris";"Prasanna";"Lin";"1998-10-13";2
2061;"C3567Bris";"Henry";"Zhang";"1988-06-02";2
2062;"C3568Bris";"Man";"Chow";"1995-03-28";2
2063;"C356Bris";"Natasha";"Cheng";"1976-02-10";2
2064;"C3570Bris";"Tsu";"Chandra";"1997-12-05";2
2065;"C3571Bris";"Anastasia";"Robindra";"1971-08-12";2
2066;"C3572Bris";"Blake";"James";"1954-06-12";2
2067;"C3575Bris";"Bo-Youn";"Kei";"1982-04-04";2
2068;"C3578Bris";"Sonny";"Kin";"1952-09-19";2
2069;"C357Bris";"Shirley";"Cheung";"1997-10-07";2
2070;"C3582Bris";"King";"Lee";"1959-08-01";2
2071;"C3583Bris";"Meghan";"Jain";"1994-03-23";2
2072;"C3586Bris";"Jordan";"Wing-Chi";"1967-06-08";2
2073;"C3588Bris";"Jacqueline";"Patricia";"1988-12-24";2
2074;"C3589Bris";"Kean";"Duy";"1967-07-29";2
2075;"C358Bris";"Fang";"Choi";"1997-08-24";2
2076;"C3591Bris";"Xin";"Wing-See";"1975-09-07";2
2077;"C3594Bris";"Ning";"Lee";"1957-10-30";2
2078;"C3595Bris";"Qorib";"Wibowo";"1968-08-27";2
2079;"C3596Bris";"Graciela";"Chan";"1997-08-16";2
2080;"C3597Bris";"Julian";"Tan";"1951-05-14";2
2081;"C3598Bris";"Shirley";"Bhandari";"1982-06-19";2
2082;"C3600Bris";"Ee";"Stuart";"1984-06-12";2
2083;"C3608Bris";"Eddie";"Colin";"1979-03-22";2
2084;"C360Bris";"Marc";"Cheung";"1978-11-26";2
2085;"C3612Bris";"Qi";"Halim";"1965-07-11";2
2086;"C3615Bris";"Hok";"Lee";"1979-12-27";2
2087;"C3616Bris";"Peter";"Helen";"1974-05-30";2
2088;"C3617Bris";"Weng";"Del";"1998-05-15";2
2089;"C3618Bris";"Daniel";"Chi";"1991-01-14";2
2090;"C3619Bris";"Greg";"Chi";"1984-01-04";2
2091;"C361Bris";"Qing";"Chien";"1969-06-13";2
2092;"C3620Bris";"Nathalia";"Koch";"1960-12-08";2
2093;"C3621Bris";"Tomohito";"Lee";"1962-08-25";2
2094;"C3623Bris";"Lingjie";"Alnozha";"1961-01-02";2
2095;"C3624Bris";"Muhammad";"Meng";"1976-11-30";2
2096;"C3625Bris";"Regina";"Fai";"1988-02-12";2
2097;"C3628Bris";"Liang";"Anthony";"1999-07-03";2
2098;"C362Bris";"Kean";"Chien";"1968-02-20";2
2099;"C3631Bris";"Fangning";"C";"1984-06-08";2
2100;"C3635Bris";"Karen";"Yee";"1998-03-25";2
2101;"C3636Bris";"Roselle";"James";"1951-08-03";2
2102;"C3639Bris";"Perren";"Shin";"1992-07-30";2
2103;"C3641Bris";"Ying";"Jorge";"1983-06-05";2
2104;"C3642Bris";"Gangani";"Ng";"1951-08-22";2
2105;"C3644Bris";"Paswindar";"Scott";"1962-10-16";2
2106;"C3647Bris";"Ming";"Matthew";"1951-06-19";2
2107;"C3648Bris";"Regina";"Almihaidi";"1951-12-04";2
2108;"C3649Bris";"Craig";"Cheng";"1962-12-27";2
2109;"C3650Bris";"Danni";"Sung-Chit";"1988-04-05";2
2110;"C3651Bris";"Ka";"Clive";"1965-10-07";2
2111;"C3653Bris";"Xianghong";"Katherine";"1957-08-08";2
2112;"C365Bris";"Eugene";"Cholewka";"2000-01-18";2
2113;"C3661Bris";"Samant";"Lee";"1960-06-04";2
2114;"C3665Bris";"Mei";"Hooi";"1968-08-13";2
2115;"C3668Bris";"Chia";"Dale";"1975-12-13";2
2116;"C3669Bris";"Denis";"de";"1998-09-30";2
2117;"C3670Bris";"Pauline";"Thomas";"1958-09-27";2
2118;"C3671Bris";"Sarah";"Bai";"1973-05-14";2
2119;"C3672Bris";"Sok";"Jay";"1952-07-12";2
2120;"C3673Bris";"Sampson";"Yan";"1963-03-19";2
2121;"C3674Bris";"Benjamin";"Nor";"1967-05-23";2
2122;"C3676Bris";"Louise";"Francis";"1965-03-03";2
2123;"C3677Bris";"Wen";"Jia";"1968-10-21";2
2124;"C3678Bris";"Dharmapoetra";"Li";"1973-06-08";2
2125;"C3681Bris";"Luke";"Ying";"1957-06-06";2
2126;"C3684Bris";"Daphne";"Alwuthaynani";"1986-06-09";2
2127;"C3688Bris";"Deko";"Dean";"1952-10-11";2
2128;"C3689Bris";"Liang";"Yan";"1967-12-12";2
2129;"C368Bris";"Anjan";"Chin";"1978-12-22";2
2130;"C3692Bris";"Ching";"Wu";"1952-02-24";2
2131;"C3694Bris";"Reshma";"Pui";"1979-12-19";2
2132;"C3695Bris";"Chor";"Lun";"1956-01-01";2
2133;"C3697Bris";"Stefanus";"Matthew";"1969-09-10";2
2134;"C36Bris";"Kevin";"Andy";"1985-03-15";2
2135;"C3700Bris";"Janet";"The";"1988-11-25";2
2136;"C3701Bris";"Darina";"Siu";"1979-11-17";2
2137;"C3702Bris";"Samant";"Sie";"1960-04-25";2
2138;"C3703Bris";"Emmeline";"Sung-Chit";"1972-01-06";2
2139;"C3704Bris";"Lincoln";"Ahmed";"1952-07-16";2
2140;"C3706Bris";"Gaganjot";"Salim";"1973-04-17";2
2141;"C3714Bris";"Cheryl";"Yuen";"1963-11-24";2
2142;"C3718Bris";"Bryan";"On";"1966-12-27";2
2143;"C3721Bris";"Nathalie";"Man-Wai";"1957-11-03";2
2144;"C3722Bris";"Hao";"Lo";"1960-04-15";2
2145;"C3723Bris";"Kai";"Victor";"1953-05-01";2
2146;"C3724Bris";"Bahiyah";"Pacharakiraikul";"1965-08-10";2
2147;"C3725Bris";"Vivek";"Anne";"1979-10-07";2
2148;"C3726Bris";"Po";"George";"1955-12-09";2
2149;"C3727Bris";"Brianna";"Chun";"1966-03-27";2
2150;"C3729Bris";"Jaime";"Yan";"1997-12-10";2
2151;"C372Bris";"Jiamin";"Chong";"1995-04-28";2
2152;"C3730Bris";"Jingyi";"Ping";"1993-11-25";2
2153;"C3731Bris";"Dong";"Tanujaya";"1949-10-16";2
2154;"C3734Bris";"Herman";"Jen";"1965-10-09";2
2155;"C3737Bris";"Fizzah";"Suliman";"1983-11-16";2
2156;"C373Bris";"Ming";"Chew";"1945-02-10";2
2157;"C3741Bris";"James";"Chai";"1955-12-04";2
2158;"C3742Bris";"Wing";"Bernal";"1960-04-13";2
2159;"C3745Bris";"Tatag";"Ruwin";"1957-10-26";2
2160;"C3747Bris";"Vincent";"Xu";"1952-01-15";2
2161;"C3748Bris";"Yongky";"Nhu";"1951-07-21";2
2162;"C3750Bris";"Hani";"Ng";"1963-08-04";2
2163;"C3753Bris";"Robert";"James";"1983-08-17";2
2164;"C3754Bris";"Jack";"Harun";"1953-10-15";2
2165;"C3755Bris";"Shell";"Yan";"1969-12-22";2
2166;"C3756Bris";"Anastasios";"Thurecht";"1971-03-18";2
2167;"C3757Bris";"Fangren";"Shen";"1996-12-16";2
2168;"C3759Bris";"Kean";"Itthianuwat";"1955-10-28";2
2169;"C3767Bris";"Amul";"Zeng";"1986-03-10";2
2170;"C376Bris";"Michael";"Chong";"1975-03-14";2
2171;"C3771Bris";"Elisa";"Suliman";"1972-12-21";2
2172;"C3774Bris";"Varesh";"Lee";"1985-09-27";2
2173;"C3775Bris";"Fengmin";"Sie";"1973-02-24";2
2174;"C3776Bris";"Nathan";"San";"1991-04-13";2
2175;"C3777Bris";"Julian";"Tandiono";"1954-01-20";2
2176;"C3778Bris";"Marc";"Chan";"1981-02-10";2
2177;"C3779Bris";"Shangzhen";"Kwok";"2000-03-15";2
2178;"C3780Bris";"Shu-Ket";"Yin";"1989-06-16";2
2179;"C3782Bris";"Shirlina";"Mekala";"1986-10-02";2
2180;"C3783Bris";"Hui";"Tjio";"1955-03-15";2
2181;"C3784Bris";"Ka";"Ching";"1958-12-17";2
2182;"C3787Bris";"Ling";"Lim";"1971-05-17";2
2183;"C378Bris";"Henry";"Choi";"1959-11-04";2
2184;"C3790Bris";"Robert";"Li";"1971-03-25";2
2185;"C3794Bris";"Juan";"Chaudhary";"1962-02-14";2
2186;"C3795Bris";"Mary";"Yuli";"1998-03-08";2
2187;"C3798Bris";"Paswindar";"Hong";"1968-04-29";2
2188;"C379Bris";"Sue";"Chong";"1976-04-04";2
2189;"C3800Bris";"Hari";"Lai";"1960-07-28";2
2190;"C3801Bris";"Hengky";"Sehmbi";"1984-01-08";2
2191;"C3803Bris";"Bahiyah";"Yang";"2000-09-04";2
2192;"C3806Bris";"James";"Lok";"1964-12-23";2
2193;"C3807Bris";"Henry";"Francis";"1991-10-23";2
2194;"C3808Bris";"Nathan";"Anne";"1995-10-16";2
2195;"C3809Bris";"Bing";"Wai";"1953-03-01";2
2196;"C3810Bris";"Danni";"Wallace";"1999-02-02";2
2197;"C3812Bris";"Lilly";"Bertram";"1954-11-29";2
2198;"C381Bris";"Tianyi";"Choi";"1960-05-06";2
2199;"C3820Bris";"Atlarelang";"Kai";"1972-11-22";2
2200;"C3824Bris";"Shu-Ket";"Esteban";"1957-12-05";2
2201;"C3827Bris";"Mingyu";"Hung";"1997-03-20";2
2202;"C3828Bris";"Fang";"Andres";"1961-10-10";2
2203;"C3829Bris";"Steven";"Vass";"1999-03-01";2
2204;"C3830Bris";"Jeremy";"La";"1959-06-27";2
2205;"C3831Bris";"Yongchao";"Wah";"1979-05-06";2
2206;"C3832Bris";"James";"Kearney";"1997-09-10";2
2207;"C3833Bris";"Yu-Jen";"Tan";"1999-11-09";2
2208;"C3835Bris";"Bryan";"Steven";"1951-12-29";2
2209;"C3836Bris";"Mithila";"Shin";"1973-05-02";2
2210;"C3837Bris";"Shaun";"Ong";"1953-03-29";2
2211;"C3840Bris";"Wing";"John";"1958-02-13";2
2212;"C3843Bris";"Chia";"Almihaidi";"1983-01-26";2
2213;"C3847Bris";"Fiona";"Tsun";"1997-06-17";2
2214;"C3848Bris";"Robert";"Marieta";"1999-02-18";2
2215;"C384Bris";"Bernadette";"Chong";"1958-09-30";2
2216;"C3851Bris";"Hani";"John";"1998-08-12";2
2217;"C3853Bris";"Jiacheng";"Dobson";"1981-01-26";2
2218;"C3854Bris";"Patrick";"Chia";"1959-05-22";2
2219;"C3856Bris";"Tengteng";"Lian";"1979-04-22";2
2220;"C3859Bris";"Qorib";"Huu";"1999-02-05";2
2221;"C385Bris";"Po";"Chong";"2000-01-09";2
2222;"C3860Bris";"Justin";"Anne";"1952-08-24";2
2223;"C3861Bris";"Arnab";"Yewchenk";"1967-03-19";2
2224;"C3862Bris";"James";"Yeen";"1955-01-21";2
2225;"C3863Bris";"Paswindar";"Tapia";"1999-08-01";2
2226;"C3865Bris";"Anthony";"Ming";"1953-12-21";2
2227;"C386Bris";"Dong";"Chong";"1973-11-27";2
2228;"C3873Bris";"Wee";"Lyn";"1970-05-04";2
2229;"C3877Bris";"Nguyen";"Yin";"1994-11-19";2
2230;"C387Bris";"Jamie";"Chong";"1967-09-25";2
2231;"C3880Bris";"Chon";"Clive";"1990-09-16";2
2232;"C3881Bris";"Penelope";"Li";"1949-06-08";2
2233;"C3882Bris";"Hani";"Martin";"1987-06-14";2
2234;"C3883Bris";"Pee";"Michael";"1989-11-21";2
2235;"C3884Bris";"Hans";"Chuang";"1985-11-14";2
2236;"C3885Bris";"Pearl";"Johnston";"1953-02-24";2
2237;"C3886Bris";"Chhayraksmey";"Kooy";"1973-01-04";2
2238;"C3888Bris";"Anna";"Leung";"1955-11-29";2
2239;"C3889Bris";"Mei";"Sun";"1954-03-30";2
2240;"C388Bris";"Hans";"Chooi";"1977-01-31";2
2241;"C3890Bris";"Jason";"Sadarangani";"1965-01-06";2
2242;"C3893Bris";"Daniel";"William";"1973-04-11";2
2243;"C3896Bris";"Leo";"Sibbing";"1958-10-13";2
2244;"C3900Bris";"Yin";"Jorge";"1998-12-08";2
2245;"C3901Bris";"Chia";"Ahn";"1963-03-17";2
2246;"C3904Bris";"Jaratpon";"Dewi";"1970-10-12";2
2247;"C3906Bris";"Victoria";"Le";"1959-07-14";2
2248;"C3907Bris";"Nishant";"Mary";"1985-07-09";2
2249;"C3909Bris";"Hendry";"Peacock";"1953-10-18";2
2250;"C390Bris";"Ka-Lam";"Chong";"1978-07-04";2
2251;"C3912Bris";"Anastasios";"Lee";"1951-11-14";2
2252;"C3913Bris";"Suong";"Wijaya";"1956-02-12";2
2253;"C3914Bris";"Wai";"Clare";"1970-02-07";2
2254;"C3915Bris";"Anita";"Russell";"1980-03-11";2
2255;"C3916Bris";"Jiale";"Cameron";"1957-01-25";2
2256;"C3918Bris";"I-Jane";"John";"2000-10-09";2
2257;"C3926Bris";"Wing";"Rong";"1989-07-20";2
2258;"C3930Bris";"Arun";"Leong";"1995-09-25";2
2259;"C3933Bris";"Arun";"Li";"1972-10-10";2
2260;"C3934Bris";"Enamul";"Lee";"1961-03-29";2
2261;"C3935Bris";"Henrique";"Leung";"1976-03-31";2
2262;"C3936Bris";"Ashima";"Sophia";"1998-08-06";2
2263;"C3937Bris";"Tou";"W";"1955-09-02";2
2264;"C3938Bris";"Tony";"Kin";"1959-06-03";2
2265;"C3939Bris";"John";"Kuang-Fu";"1968-03-09";2
2266;"C3941Bris";"Joshua";"Gibson";"1988-06-02";2
2267;"C3942Bris";"Russell";"Francisco";"1952-12-18";2
2268;"C3943Bris";"Penelope";"Bromhead";"1968-08-19";2
2269;"C3946Bris";"Yin";"Cheah";"1971-06-14";2
2270;"C3949Bris";"Alvin";"Chintan";"1951-01-11";2
2271;"C3953Bris";"Karen";"Phaik";"1998-08-01";2
2272;"C3954Bris";"Stephanie";"Gordon";"1955-05-16";2
2273;"C3957Bris";"Liang";"Riadh";"1992-08-21";2
2274;"C3959Bris";"Penelope";"Chiu";"1970-11-13";2
2275;"C3960Bris";"Hannah";"Kumar";"1969-01-03";2
2276;"C3962Bris";"Meng";"Pui";"1990-04-24";2
2277;"C3965Bris";"Chuyang";"Zhou";"1987-03-20";2
2278;"C3966Bris";"Alex";"Ren";"1990-05-22";2
2279;"C3967Bris";"Ann";"Christopher";"1953-08-10";2
2280;"C3968Bris";"Anita";"Halim";"1965-03-24";2
2281;"C3969Bris";"Ashima";"Wilfrid";"1989-12-03";2
2282;"C3971Bris";"Tony";"Gabriel";"1954-05-03";2
2283;"C3979Bris";"Zeyu";"Xue";"1976-08-13";2
2284;"C3983Bris";"Jie";"Dean";"1975-09-02";2
2285;"C3986Bris";"Chong";"Toeng";"1979-05-13";2
2286;"C3987Bris";"Stefanus";"Yeh";"1970-12-13";2
2287;"C3988Bris";"Tony";"Tay";"1997-06-29";2
2288;"C3989Bris";"Cary";"Musa";"1974-04-06";2
2289;"C398Bris";"Chon";"Choong";"1971-10-27";2
2290;"C3990Bris";"Tseu";"Spiteri-Staines";"1996-12-01";2
2291;"C3991Bris";"Weijia";"Overell";"1949-06-02";2
2292;"C3992Bris";"Yuan";"Christopher";"1978-07-16";2
2293;"C3994Bris";"Fizzah";"Helen";"1972-11-07";2
2294;"C3995Bris";"Bei";"Alexander";"1976-11-05";2
2295;"C3996Bris";"David";"Lim";"1997-03-12";2
2296;"C3999Bris";"Ashley";"Chow";"1978-04-29";2
2297;"C39Bris";"Bei";"Ang";"1957-12-06";2
2298;"C3Bris";"Muhamad";"Aggarwal";"1955-02-04";2
2299;"C4002Bris";"Yu";"Fernanda";"1950-02-20";2
2300;"C4006Bris";"Jaime";"Hei";"1997-08-07";2
2301;"C4007Bris";"Gabriela";"Gabriel";"1963-08-03";2
2302;"C4010Bris";"Anne";"Yoong";"1992-09-29";2
2303;"C4012Bris";"Stephen";"Phoa";"1961-11-26";2
2304;"C4013Bris";"Ross";"Maree";"1981-03-19";2
2305;"C4015Bris";"Daniel";"Suliman";"1997-04-07";2
2306;"C4018Bris";"Yicun";"Mohd";"1983-08-24";2
2307;"C4019Bris";"Julia";"Yin";"1978-12-20";2
2308;"C4020Bris";"Wang";"Fu";"1953-02-03";2
2309;"C4021Bris";"Haliyusswanee";"Shah";"1952-12-10";2
2310;"C4022Bris";"Vithusha";"Wong";"1985-01-24";2
2311;"C4024Bris";"Benny";"Yew";"1964-07-16";2
2312;"C402Bris";"Siobhan";"Chris";"1961-12-25";2
2313;"C4032Bris";"Wing";"Louise";"1979-02-10";2
2314;"C4036Bris";"Matthew";"Leong";"1998-10-12";2
2315;"C4039Bris";"Lincoln";"Lyn";"1957-07-29";2
2316;"C4040Bris";"Christine";"Tse";"1997-08-03";2
2317;"C4041Bris";"Qi";"Jay";"1952-12-01";2
2318;"C4042Bris";"Stanley";"Dishantha";"1966-11-06";2
2319;"C4043Bris";"John";"Jay";"1960-12-21";2
2320;"C4044Bris";"Yuanxi";"Kartika";"1951-07-08";2
2321;"C4045Bris";"Julia";"Chan";"1981-06-29";2
2322;"C408Bris";"Ping";"Chu";"1956-08-13";2
2323;"C4092Bris";"Nathalia";"Yang";"1954-06-26";2
2324;"C4093Bris";"Fang";"Liu";"1991-06-26";2
2325;"C4094Bris";"Justin";"Cheah";"1996-08-27";2
2326;"C4095Bris";"Ning";"Wah";"1990-03-06";2
2327;"C4096Bris";"Stanley";"Fraser";"1953-01-08";2
2328;"C4097Bris";"Deon";"Chin";"1961-08-14";2
2329;"C4098Bris";"Ying";"Ing";"1969-06-26";2
2330;"C409Bris";"Ta";"Chu";"1973-04-15";2
2331;"C40Bris";"Samant";"Ang";"1992-02-05";2
2332;"C4100Bris";"Tengteng";"Wei-En";"1991-07-02";2
2333;"C4101Bris";"Ryan";"Lyn";"1991-01-09";2
2334;"C4102Bris";"Sujono";"Keong";"1964-03-12";2
2335;"C4105Bris";"Irena";"Leong";"1968-11-25";2
2336;"C4108Bris";"Wenyue";"Ting";"1987-05-20";2
2337;"C410Bris";"Rui";"Chu";"1995-11-04";2
2338;"C4112Bris";"Milisha";"Yang";"1951-08-27";2
2339;"C4113Bris";"Charles";"Wang";"1969-06-21";2
2340;"C4116Bris";"Andrew";"Koch";"1957-03-13";2
2341;"C4118Bris";"Armando";"William";"1953-05-29";2
2342;"C4119Bris";"Muhamad";"W";"1961-11-17";2
2343;"C411Bris";"Brianna";"Chu";"1999-12-30";2
2344;"C4121Bris";"Angela";"Lee";"1981-06-18";2
2345;"C4124Bris";"Catherine";"Tze";"1995-05-10";2
2346;"C4125Bris";"Mark";"Nowhere";"1961-07-22";2
2347;"C4126Bris";"Bin";"Diep";"1965-06-29";2
2348;"C4127Bris";"Daniel";"Mukerjee";"1951-11-13";2
2349;"C4128Bris";"Yu-Hsiu";"Ho";"1997-12-16";2
2350;"C4130Bris";"Louis";"Charles";"1954-06-05";2
2351;"C4138Bris";"Yuxuan";"Fitradi";"1966-05-18";2
2352;"C413Bris";"James";"Chua";"1980-10-05";2
2353;"C4142Bris";"Nguyen";"Zhu";"1955-03-26";2
2354;"C4145Bris";"Tsz";"Mohd";"1992-05-21";2
2355;"C4146Bris";"Phew";"George";"1997-06-01";2
2356;"C4147Bris";"Yeuksze";"Yi";"1997-05-27";2
2357;"C4148Bris";"Huan";"Fong";"1988-01-15";2
2358;"C4149Bris";"Marc";"Shi";"1955-01-11";2
2359;"C414Bris";"Anish";"Chua";"1971-01-13";2
2360;"C4150Bris";"Barry";"Carrera";"1955-01-10";2
2361;"C4151Bris";"David";"Kit";"1957-07-29";2
2362;"C4153Bris";"Yossef";"Jose";"1962-10-21";2
2363;"C4154Bris";"Aurelio";"Yau";"1988-01-20";2
2364;"C4155Bris";"Sonny";"Zhao";"1951-05-29";2
2365;"C4158Bris";"Ann";"Ooi";"1985-05-02";2
2366;"C415Bris";"Jye";"Chua";"1985-04-23";2
2367;"C4161Bris";"Steven";"Vainshtein";"1974-07-09";2
2368;"C4165Bris";"Jennifer";"Christian";"1959-10-24";2
2369;"C4166Bris";"Privantha";"Michael";"1987-05-27";2
2370;"C4169Bris";"Jaime";"Jun";"1970-03-22";2
2371;"C4171Bris";"David";"Chui-Mei";"1955-08-07";2
2372;"C4172Bris";"Yeong";"James";"1951-10-27";2
2373;"C4174Bris";"Bo-Youn";"Chye-Hwa";"1991-01-28";2
2374;"C4177Bris";"Yen";"Chan";"1980-04-25";2
2375;"C4178Bris";"Richard";"Elizabeth";"1966-04-22";2
2376;"C4179Bris";"Wing";"Goh";"1988-11-08";2
2377;"C4180Bris";"Amalie";"Riddle";"1976-10-19";2
2378;"C4181Bris";"Matthew";"Nicholas";"1951-06-20";2
2379;"C4183Bris";"Teng";"Hemant";"1959-04-08";2
2380;"C418Bris";"Jennifer";"Chuan";"1995-06-23";2
2381;"C4191Bris";"James";"Zhang";"1964-04-02";2
2382;"C4195Bris";"Patrick";"Collin";"1980-08-21";2
2383;"C4198Bris";"Leon";"Randall";"1960-12-04";2
2384;"C4199Bris";"Christina";"John";"1959-12-09";2
2385;"C41Bris";"Teng";"Ang";"1981-09-25";2
2386;"C4200Bris";"Siu";"Damelio";"1960-02-08";2
2387;"C4201Bris";"Chon";"Fabricio";"1955-05-04";2
2388;"C4202Bris";"Dong";"Kathiresan";"1988-06-19";2
2389;"C4203Bris";"Chih-Hsiung";"Wah";"1952-12-04";2
2390;"C4204Bris";"Thomas";"Liu";"1966-03-15";2
2391;"C4206Bris";"Pushan";"Hassan";"1966-03-09";2
2392;"C4207Bris";"Bahiyah";"Stuart";"1999-08-13";2
2393;"C4208Bris";"Caroline";"Garg";"1971-09-10";2
2394;"C4211Bris";"Hooi-Ling";"William";"1983-02-21";2
2395;"C4214Bris";"Theresa";"Sun";"1996-05-17";2
2396;"C4218Bris";"Privantha";"Dishantha";"1988-09-05";2
2397;"C4219Bris";"Jeremy";"Suresh";"1997-09-13";2
2398;"C421Bris";"Deepam";"Chuan";"1955-10-01";2
2399;"C4222Bris";"Mark";"Herszfeld";"1988-05-09";2
2400;"C4224Bris";"Urmila";"Anthony";"1977-11-30";2
2401;"C4225Bris";"Bill";"Wing";"1973-08-03";2
2402;"C4227Bris";"Jim";"Mordoukhaev";"1989-10-19";2
2403;"C4230Bris";"Paul";"Herszfeld";"1960-07-30";2
2404;"C4231Bris";"Chek";"Wah";"1960-02-28";2
2405;"C4232Bris";"Mohit";"Nguyen";"1955-10-27";2
2406;"C4233Bris";"Lily";"Iyer";"1961-02-07";2
2407;"C4234Bris";"Mansoor";"Martin";"1951-05-06";2
2408;"C4236Bris";"Wanyu";"Robertson";"1974-07-28";2
2409;"C4244Bris";"Jason";"Kesari";"1977-07-06";2
2410;"C4248Bris";"Lewis";"Russell";"1974-04-25";2
2411;"C4251Bris";"Vitavas";"Yu";"1984-05-26";2
2412;"C4252Bris";"Alex";"Kesari";"1957-11-14";2
2413;"C4253Bris";"Elisa";"Paul";"1997-09-29";2
2414;"C4254Bris";"Anisha";"Kai";"1977-12-11";2
2415;"C4255Bris";"Teng";"Anuraag";"1994-05-25";2
2416;"C4256Bris";"Anastasios";"Chow";"1956-05-28";2
2417;"C4257Bris";"Anastasios";"Yein";"1978-05-09";2
2418;"C4259Bris";"Felix";"Tong";"1948-07-07";2
2419;"C425Bris";"Catherine";"Chuang";"1954-04-06";2
